loan_id,loan_amount,term,annual_income,credit_score,employment_length,purpose,default
L3740,13086,36,96419,585,1,credit_card,0
L3741,4460,60,149819,745,8,debt_consolidation,0
L3742,8667,60,141087,829,0,medical,1
L3743,2697,60,72936,848,5,small_business,0
L3744,34337,60,89723,585,4,debt_consolidation,1
L3745,29059,36,158857,568,6,debt_consolidation,0
L3746,2891,36,130677,694,10,home_improvement,1
L3747,18205,36,127022,712,3,education,1
L3748,32160,60,92865,507,8,vacation,0
L3749,3983,60,170521,685,5,education,1
L3750,49221,60,83986,612,7,credit_card,0
L3751,38709,36,122401,637,2,medical,0
L3752,27740,60,145764,835,1,education,1
L3753,19268,60,151118,734,9,small_business,1
L3754,28777,60,87881,657,10,debt_consolidation,1
L3755,37502,36,122259,767,5,small_business,1
L3756,17510,60,88855,509,1,home_improvement,1
L3757,15265,60,162647,798,2,medical,0
L3758,41850,60,160938,536,1,debt_consolidation,0
L3759,6834,36,87548,640,10,small_business,0
L3760,19385,60,174569,742,1,credit_card,1
L3761,35990,36,170781,849,8,vacation,0
L3762,45226,60,59014,550,4,home_improvement,0
L3763,27844,36,150301,629,0,medical,1
L3764,27887,36,46441,673,4,home_improvement,0
L3765,47306,60,99390,630,1,credit_card,1
L3766,4673,60,174167,514,8,medical,1
L3767,40608,36,90457,739,8,home_improvement,0
L3768,35437,60,143318,799,0,car,1
L3769,24173,60,179143,821,8,credit_card,1
L3770,36475,36,169539,804,6,credit_card,0
L3771,31151,60,87417,844,4,credit_card,1
L3772,17511,36,128143,576,10,car,1
L3773,8776,60,67845,769,7,car,1
L3774,38825,36,89968,546,2,small_business,1
L3775,4359,36,140300,831,5,debt_consolidation,0
L3776,12938,36,72985,804,10,vacation,0
L3777,25690,60,110685,806,1,home_improvement,0
L3778,45897,36,113210,682,5,small_business,0
L3779,44773,60,90317,745,7,home_improvement,0
L3780,30509,36,46117,659,2,vacation,0
L3781,34641,60,106096,820,1,debt_consolidation,0
L3782,8358,36,165958,744,10,car,0
L3783,3941,36,36083,642,6,debt_consolidation,0
L3784,10861,60,127556,700,2,car,1
L3785,1214,60,41840,671,7,vacation,0
L3786,12658,36,72003,588,0,debt_consolidation,1
L3787,49169,36,118303,689,0,small_business,1
L3788,6208,36,56615,826,9,medical,0
L3789,16475,36,144781,810,6,small_business,0
L3790,29020,36,38160,654,5,home_improvement,1
L3791,24038,36,103167,594,0,small_business,0
L3792,1084,36,126729,822,4,vacation,0
L3793,38219,60,147997,683,1,credit_card,1
L3794,19006,36,127534,728,2,home_improvement,0
L3795,38694,36,97338,728,7,debt_consolidation,1
L3796,24819,60,53248,694,2,home_improvement,0
L3797,25924,60,59331,676,8,medical,0
L3798,35557,36,47701,506,7,car,1
L3799,42176,36,93656,626,6,debt_consolidation,0
L3800,3718,60,131643,638,7,education,1
L3801,15143,36,139904,738,0,home_improvement,0
L3802,49571,60,42658,775,4,debt_consolidation,0
L3803,20433,60,48056,637,10,debt_consolidation,0
L3804,1600,36,144501,768,5,debt_consolidation,0
L3805,12514,36,92402,838,5,car,0
L3806,35272,36,164311,601,7,education,1
L3807,24194,36,55664,582,9,vacation,1
L3808,12322,36,73180,766,0,small_business,0
L3809,10447,60,43403,541,1,debt_consolidation,1
L3810,5752,60,74036,674,9,credit_card,1
L3811,34608,60,143686,588,8,vacation,1
L3812,36554,60,75199,504,7,medical,1
L3813,28459,60,30076,640,4,car,0
L3814,23191,60,76565,508,6,home_improvement,0
L3815,30699,60,117143,705,10,car,0
L3816,45770,36,118792,749,10,home_improvement,0
L3817,32130,60,142552,624,4,car,0
L3818,33511,36,163794,844,8,home_improvement,1
L3819,13067,60,42871,746,9,debt_consolidation,0
L3820,17690,36,62916,546,5,small_business,1
L3821,37930,36,74296,719,9,home_improvement,1
L3822,41847,60,56614,726,2,education,1
L3823,21270,36,88333,580,8,home_improvement,0
L3824,25188,60,178460,750,8,credit_card,0
L3825,21027,60,83949,526,9,home_improvement,1
L3826,49956,36,43999,600,3,credit_card,0
L3827,8228,36,54068,542,2,medical,0
L3828,29039,36,33510,716,6,debt_consolidation,0
L3829,45195,36,153343,590,9,credit_card,0
L3830,27122,36,124380,842,10,small_business,1
L3831,47555,60,120854,589,6,vacation,0
L3832,33145,60,101887,737,0,debt_consolidation,1
L3833,21138,60,78198,687,9,credit_card,0
L3834,6749,36,117108,521,9,debt_consolidation,1
L3835,29079,60,64026,690,7,education,0
L3836,32759,60,82303,577,1,debt_consolidation,1
L3837,5800,36,148118,554,2,debt_consolidation,0
L3838,14752,60,64390,673,4,medical,1
L3839,44170,36,169152,827,2,small_business,1
L3840,21751,60,165089,648,8,car,1
L3841,33805,60,109648,669,9,car,1
L3842,40107,36,32700,847,5,credit_card,1
L3843,14446,36,64051,672,6,debt_consolidation,1
L3844,17666,60,40023,770,5,credit_card,0
L3845,38564,60,95400,554,8,medical,1
L3846,6082,36,145919,693,5,medical,0
L3847,38044,36,150322,740,7,home_improvement,1
L3848,24705,36,37430,571,6,education,1
L3849,28327,36,61954,553,1,medical,1
L3850,22827,60,51162,592,7,home_improvement,0
L3851,45145,60,133474,563,2,small_business,0
L3852,45414,60,39839,832,7,credit_card,1
L3853,22255,36,98258,741,8,vacation,0
L3854,49317,60,143264,525,10,small_business,0
L3855,15610,36,172365,720,0,medical,0
L3856,23267,60,74868,536,6,small_business,1
L3857,41721,36,66446,636,10,small_business,1
L3858,24860,36,89119,832,6,education,1
L3859,46479,60,162442,816,10,education,1
L3860,33578,60,152822,805,1,education,0
L3861,44564,36,167505,607,8,small_business,0
L3862,37339,60,116386,605,3,medical,1
L3863,7096,36,142538,608,4,vacation,1
L3864,10531,36,122895,501,1,debt_consolidation,1
L3865,10793,36,72940,762,5,small_business,1
L3866,19214,60,143444,668,2,home_improvement,1
L3867,26072,36,114110,711,4,medical,0
L3868,38362,60,67954,522,2,small_business,1
L3869,7372,36,44421,688,10,vacation,0
L3870,9238,60,178010,586,4,debt_consolidation,1
L3871,26674,36,49187,768,8,education,0
L3872,42547,36,92703,723,7,medical,1
L3873,26411,36,131674,826,6,car,1
L3874,41023,60,160983,527,0,debt_consolidation,1
L3875,32162,36,130848,814,5,home_improvement,1
L3876,6739,60,130103,550,7,small_business,0
L3877,34705,36,136885,753,6,vacation,1
L3878,16879,60,48497,504,5,car,1
L3879,7528,36,167161,519,0,vacation,0
L3880,34462,60,51947,545,0,car,0
L3881,14015,60,177049,608,3,medical,1
L3882,30826,60,98130,677,10,car,1
L3883,42727,36,172172,661,2,home_improvement,0
L3884,49617,36,34665,632,8,home_improvement,0
L3885,44612,60,76763,546,6,credit_card,0
L3886,36090,60,149302,622,2,home_improvement,0
L3887,11556,36,75707,725,5,debt_consolidation,0
L3888,47231,36,126336,573,4,car,1
L3889,36189,60,51314,708,1,home_improvement,0
L3890,18142,36,103590,532,0,medical,1
L3891,11514,60,174099,721,10,vacation,1
L3892,39607,60,137086,767,2,education,1
L3893,25180,36,113632,610,1,vacation,0
L3894,40752,60,49983,677,4,credit_card,0
L3895,34309,60,149141,774,5,vacation,0
L3896,21399,36,157305,815,0,car,0
L3897,10934,36,32688,661,5,credit_card,1
L3898,45398,36,110792,518,10,car,1
L3899,48182,36,165403,665,2,medical,0
L3900,6369,36,116491,843,6,credit_card,0
L3901,27003,60,104338,502,5,small_business,1
L3902,19207,60,128292,599,0,debt_consolidation,1
L3903,6524,36,86962,530,8,debt_consolidation,1
L3904,43734,36,175782,532,6,car,1
L3905,24497,36,145476,625,1,vacation,0
L3906,43642,36,61428,798,6,education,1
L3907,42793,60,66942,792,0,education,1
L3908,14003,60,71650,578,4,small_business,0
L3909,43113,60,36641,652,2,credit_card,1
L3910,31889,60,174643,526,9,small_business,1
L3911,2799,36,87007,802,9,small_business,1
L3912,7375,36,141442,791,9,vacation,0
L3913,48454,36,122965,543,6,education,0
L3914,28670,36,47090,786,0,credit_card,0
L3915,10556,60,108208,703,0,medical,0
L3916,38071,60,144054,635,9,vacation,1
L3917,30444,60,96552,628,10,small_business,0
L3918,2623,36,99148,639,2,small_business,1
L3919,40377,36,80346,675,10,medical,0
L3920,49497,60,50472,741,4,small_business,0
L3921,36815,36,51936,502,3,small_business,0
L3922,45499,60,146164,795,10,small_business,1
L3923,49123,60,73654,786,10,debt_consolidation,0
L3924,2573,60,95978,731,5,vacation,1
L3925,10829,36,50262,636,4,home_improvement,0
L3926,13451,60,48606,706,6,vacation,0
L3927,1458,60,86000,639,0,medical,1
L3928,20453,36,58411,652,1,small_business,1
L3929,11111,36,142952,728,10,vacation,1
L3930,10568,60,30156,754,5,debt_consolidation,1
L3931,8398,60,91274,767,4,education,0
L3932,24165,36,99245,561,2,medical,1
L3933,39499,60,172225,785,7,car,0
L3934,5562,60,156182,578,8,vacation,0
L3935,15544,60,54328,615,7,car,1
L3936,13791,60,137823,578,3,small_business,0
L3937,18475,60,152902,668,2,debt_consolidation,1
L3938,17754,36,122225,747,2,debt_consolidation,0
L3939,4514,36,130616,704,2,vacation,1
L3940,38786,36,144872,579,10,medical,1
L3941,44034,60,147639,544,3,medical,1
L3942,20691,36,50513,675,9,debt_consolidation,0
L3943,37215,60,34370,537,0,medical,0
L3944,39861,60,63383,728,3,debt_consolidation,0
L3945,15600,36,133396,510,6,vacation,0
L3946,29834,60,55047,647,5,home_improvement,1
L3947,1702,60,92342,618,0,debt_consolidation,1
L3948,19997,36,145814,674,1,car,1
L3949,47000,60,134059,781,7,medical,1
L3950,31300,36,168027,628,7,debt_consolidation,0
L3951,25358,60,106004,670,5,debt_consolidation,0
L3952,9185,36,160486,814,4,vacation,0
L3953,9662,60,171967,526,8,medical,1
L3954,13550,36,115207,610,7,home_improvement,0
L3955,12517,60,94652,819,10,vacation,0
L3956,5582,60,155814,506,6,home_improvement,0
L3957,8629,36,148388,798,8,education,0
L3958,37099,36,83685,738,2,vacation,0
L3959,14807,36,48071,850,9,medical,0
L3960,26722,60,169642,704,2,credit_card,1
L3961,19965,60,79511,756,1,medical,0
L3962,4810,36,106589,627,3,medical,0
L3963,13688,36,149172,544,1,home_improvement,1
L3964,45142,36,121283,770,3,home_improvement,1
L3965,26908,60,45146,776,9,medical,0
L3966,31705,60,98987,670,0,medical,1
L3967,49530,36,40416,551,6,medical,0
L3968,31248,36,172375,788,1,home_improvement,1
L3969,31417,60,56247,848,2,medical,0
L3970,15434,36,96887,676,6,medical,0
L3971,23027,60,62685,659,3,education,0
L3972,20788,60,144882,521,8,small_business,0
L3973,38986,36,58363,797,6,credit_card,0
L3974,25228,60,56948,504,10,car,0
L3975,8913,60,117968,836,8,credit_card,0
L3976,25523,60,102692,832,1,small_business,0
L3977,40756,36,97194,523,2,car,1
L3978,34280,60,90243,632,10,vacation,1
L3979,45721,36,172870,638,10,medical,1
L3980,20813,60,42611,671,9,small_business,1
L3981,38003,36,85698,760,0,education,0
L3982,14958,60,71378,532,0,vacation,1
L3983,45135,36,86737,565,2,medical,0
L3984,5246,60,141853,770,8,home_improvement,0
L3985,34366,36,81971,592,5,debt_consolidation,1
L3986,46440,36,100848,800,7,small_business,1
L3987,29723,60,157675,804,0,home_improvement,1
L3988,10179,36,149295,839,2,small_business,1
L3989,7558,60,49641,818,0,education,1
L3990,5681,60,165429,775,4,small_business,1
L3991,23400,36,130800,519,0,home_improvement,1
L3992,42068,36,156375,546,4,education,0
L3993,8472,36,135244,574,6,car,0
L3994,38082,60,43999,521,7,credit_card,0
L3995,23729,36,53984,844,9,medical,1
L3996,12562,36,45465,594,0,small_business,1
L3997,36544,36,117950,639,2,medical,0
L3998,48613,60,113054,819,9,debt_consolidation,0
L3999,19573,36,104184,779,8,home_improvement,1
L4000,12648,36,164965,733,4,medical,0
